timestamp,pv,mv,sv,kp,ki,kd,pb,ti,td,err_value
1772479449000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479450000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479451000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479452000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479453000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479454000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479455000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479456000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479457000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479458000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479459000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479460000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479461000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479462000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479463000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479464000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479465000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479466000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479467000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479468000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479469000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479470000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479471000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479472000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479473000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479474000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479475000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479476000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479477000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479478000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479479000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479480000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479481000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479482000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479483000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479484000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479485000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479486000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479487000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479488000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479489000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479490000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479491000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479492000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479493000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479494000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479495000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479496000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479497000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479498000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479499000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479500000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479501000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479502000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479503000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479504000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479505000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479506000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479507000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479508000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479509000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479510000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479511000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479512000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479513000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479514000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479515000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479516000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479517000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479518000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479519000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479520000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479521000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479522000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479523000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479524000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479525000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479526000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479527000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479528000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479529000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479530000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479531000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479532000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479533000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479534000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479535000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479536000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479537000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479538000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479539000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479540000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479541000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479542000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479543000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479544000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479545000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479546000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479547000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479548000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479549000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479550000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479551000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479552000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479553000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479554000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479555000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479556000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479557000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479558000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479559000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479560000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479561000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479562000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479563000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479564000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479565000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479566000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479567000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479568000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479569000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479570000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479571000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479572000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479573000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479574000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479575000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479576000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479577000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479578000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479579000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479580000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479581000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479582000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479583000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479584000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479585000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479586000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479587000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479588000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479589000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479590000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479591000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479592000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479593000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479594000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479595000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479596000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479597000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479598000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479599000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479600000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479601000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479602000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479603000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479604000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479605000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479606000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479607000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479608000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479609000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479610000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479611000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479612000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479613000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479614000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479615000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479616000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479617000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479618000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479619000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479620000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479621000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479622000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479623000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479624000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479625000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479626000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479627000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479628000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479629000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479630000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479631000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479632000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479633000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479634000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479635000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479636000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479637000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479638000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479639000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479640000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479641000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479642000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479643000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479644000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479645000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479646000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479647000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479648000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479649000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479650000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479651000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479652000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479653000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479654000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479655000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479656000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479657000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479658000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479659000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479660000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479661000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479662000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479663000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479664000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479665000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479666000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479667000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479668000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479669000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479670000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479671000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479672000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479673000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479674000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479675000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479676000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479677000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479678000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479679000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479680000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479681000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479682000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479683000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479684000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479685000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479686000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479687000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479688000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479689000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479690000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479691000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479692000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479693000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479694000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479695000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479696000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479697000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479698000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479699000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479700000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479701000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479702000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479703000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479704000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479705000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479706000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479707000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479708000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479709000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479710000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479711000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479712000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479713000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479714000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479715000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479716000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479717000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479718000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479719000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479720000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479721000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479722000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479723000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479724000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479725000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479726000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479727000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479728000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479729000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479730000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479731000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479732000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479733000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479734000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479735000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479736000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479737000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479738000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479739000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479740000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479741000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479742000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479743000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479744000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479745000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479746000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479747000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479748000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479749000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479750000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772479751000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
